Day,Lähto,Rata_Numero,arvo1,arvo2,arvo3,Voitto
12/30/2020,4,2,"0,64","0,70","0,67", 
12/30/2020,4,3,"0,34","0,25","0,42", 
12/30/2020,4,4,"0,00","0,00","0,00", 
12/30/2020,4,5,"0,00","0,00","0,00", 
12/30/2020,4,6,"0,16","0,03","0,40", 
12/30/2020,4,7,"0,00","0,00","0,00", 
12/30/2020,4,8,"0,05","0,01","0,28", 
12/30/2020,4,9,"0,00","0,00","0,00", 
12/30/2020,4,10,"0,47","0,27","0,67", 
12/30/2020,4,11,"0,46","0,26","0,61", 
12/30/2020,4,12,"0,44","0,24","0,61",1
12/30/2020,4,13,"0,40","0,31","0,55", 
12/30/2020,4,14,"0,23","0,31","0,41", 
12/30/2020,4,15,"0,00","0,00","0,00", 
12/30/2020,4,16,"0,00","0,00","0,00", 
2/3/2021,1,1,"0,00","0,00","0,00", 
2/3/2021,1,2,"0,45","0,30","0,54", 
2/3/2021,1,3,"0,68","0,43","0,69", 
2/3/2021,1,4,"0,43","0,22","0,69", 
2/3/2021,1,5,"0,65","0,35","0,91",1
2/3/2021,1,6,"0,63","0,44","0,81", 
2/3/2021,1,7,"0,63","0,45","0,87", 
2/3/2021,1,8,"0,55","0,61","0,83", 
2/3/2021,1,9,"0,40","0,23","0,65", 
2/3/2021,1,10,"0,40","0,24","0,63", 
2/3/2021,1,11,"0,00","0,00","0,00", 
2/3/2021,1,12,"0,00","0,00","0,00", 
2/3/2021,1,13,"0,00","0,00","0,00", 
2/3/2021,1,14,"0,00","0,00","0,00", 
2/3/2021,1,15,"0,00","0,00","0,00", 
2/3/2021,1,16,"0,00","0,00","0,00", 
2/3/2021,2,1,"0,00","0,27","0,59", 
2/3/2021,2,2,"0,71","0,69","0,82", 
2/3/2021,2,3,"0,47","0,43","0,58", 
2/3/2021,2,4,"0,51","0,43","0,71", 
2/3/2021,2,5,"0,40","0,30","0,65", 
2/3/2021,2,6,"0,00","0,00","0,00", 
2/3/2021,2,7,"0,52","0,34","0,65", 
2/3/2021,2,8,"0,48","0,29","0,66",1
2/3/2021,2,9,"0,00","0,00","0,00", 
2/3/2021,2,10,"0,00","0,00","0,00", 
2/3/2021,2,11,"0,67","0,80","0,90", 
2/3/2021,2,12,"0,00","0,00","0,00", 
2/3/2021,2,13,"0,00","0,00","0,00", 
2/3/2021,2,14,"0,00","0,00","0,00", 
2/3/2021,2,15,"0,00","0,00","0,00", 
2/3/2021,2,16,"0,00","0,00","0,00", 
2/3/2021,3,1,"0,50","0,32","0,57",1
2/3/2021,3,2,"0,30","0,28","0,45", 
2/3/2021,3,3,"0,31","0,04","0,24", 
2/3/2021,3,4,"0,46","0,37","0,83", 
2/3/2021,3,5,"0,38","0,43","0,75", 
2/3/2021,3,6,"0,46","0,50","0,80", 
2/3/2021,3,7,"0,00","0,00","0,00", 
2/3/2021,3,8,"0,23","0,29","0,47", 
2/3/2021,3,9,"0,00","0,00","0,00", 
2/3/2021,3,10,"0,24","0,21","0,33", 
2/3/2021,3,11,"0,24","0,22","0,57", 
2/3/2021,3,12,"0,00","0,00","0,00", 
2/3/2021,3,13,"0,00","0,00","0,00", 
2/3/2021,3,14,"0,00","0,00","0,00", 
2/3/2021,3,15,"0,00","0,00","0,00", 
2/3/2021,3,16,"0,00","0,00","0,00", 
2/3/2021,4,1,"0,11","0,03","0,25", 
2/3/2021,4,2,"0,61","0,66","0,72", 
2/3/2021,4,3,"0,00","0,00","0,00", 
2/3/2021,4,4,"0,68","0,72","0,92", 
2/3/2021,4,5,"0,30","0,24","0,59", 
2/3/2021,4,6,"0,61","0,47","0,81",1
2/3/2021,4,7,"0,07","0,02","0,31", 
2/3/2021,4,8,"0,26","0,34","0,52", 
2/3/2021,4,9,"0,26","0,23","0,52", 
2/3/2021,4,10,"0,00","0,00","0,00", 
2/3/2021,4,11,"0,26","0,22","0,53", 
2/3/2021,4,12,"0,00","0,00","0,00", 
2/3/2021,4,13,"0,00","0,00","0,00", 
2/3/2021,4,14,"0,00","0,00","0,00", 
2/3/2021,4,15,"0,00","0,00","0,00", 
2/3/2021,4,16,"0,00","0,00","0,00", 
2/10/2021,1,1,"0,43","0,31","0,52", 
2/10/2021,1,2,"0,54","0,54","0,60",1
2/10/2021,1,3,"0,00","0,00","0,00", 
2/10/2021,1,4,"0,51","0,33","0,60", 
2/10/2021,1,5,"0,55","0,29","0,62", 
2/10/2021,1,6,"0,27","0,21","0,52", 
2/10/2021,1,7,"0,27","0,22","0,58", 
2/10/2021,1,8,"0,00","0,00","0,00", 
2/10/2021,1,9,"0,54","0,39","0,71", 
2/10/2021,1,10,"0,26","0,21","0,50", 
2/10/2021,1,11,"0,00","0,00","0,00", 
2/10/2021,1,12,"0,00","0,00","0,00", 
2/10/2021,1,13,"0,00","0,00","0,00", 
2/10/2021,1,14,"0,00","0,00","0,00", 
2/10/2021,1,15,"0,00","0,00","0,00", 
2/10/2021,1,16,"0,00","0,00","0,00", 
2/10/2021,2,1,"0,00","0,00","0,00", 
2/10/2021,2,2,"0,55","0,39","0,54", 
2/10/2021,2,3,"0,33","0,35","0,40", 
2/10/2021,2,4,"0,00","0,00","0,00", 
2/10/2021,2,5,"0,52","0,31","0,55", 
2/10/2021,2,6,"0,50","0,32","0,67", 
2/10/2021,2,7,"0,55","0,63","0,77", 
2/10/2021,2,8,"0,47","0,44","0,59", 
2/10/2021,2,9,"0,38","0,23","0,66", 
2/10/2021,2,10,"0,26","0,23","0,52", 
2/10/2021,2,11,"0,48","0,36","0,59", 
2/10/2021,2,12,"0,00","0,00","0,00", 
2/10/2021,2,13,"0,45","0,29","0,52", 
2/10/2021,2,14,"0,45","0,40","0,51",1
2/10/2021,2,15,"0,00","0,00","0,00", 
2/10/2021,2,16,"0,00","0,00","0,00", 
2/10/2021,3,1,"0,00","0,00","0,00", 
2/10/2021,3,2,"0,36","0,60","0,73", 
2/10/2021,3,3,"0,13","0,04","0,21", 
2/10/2021,3,4,"0,09","0,23","0,52", 
2/10/2021,3,5,"0,09","0,24","0,43", 
2/10/2021,3,6,"0,07","0,33","0,56", 
2/10/2021,3,7,"0,29","0,63","0,73",1
2/10/2021,3,8,"0,27","0,39","0,78", 
2/10/2021,3,9,"0,16","0,23","0,60", 
2/10/2021,3,10,"0,00","0,00","0,00", 
2/10/2021,3,11,"0,00","0,00","0,00", 
2/10/2021,3,12,"0,00","0,00","0,00", 
2/10/2021,3,13,"0,00","0,00","0,00", 
2/10/2021,3,14,"0,00","0,00","0,00", 
2/10/2021,3,15,"0,00","0,00","0,00", 
2/10/2021,3,16,"0,00","0,00","0,00", 
2/10/2021,4,1,"0,00","0,00","0,00", 
2/10/2021,4,2,"0,32","0,27","0,41", 
2/10/2021,4,3,"0,44","0,42","0,52", 
2/10/2021,4,4,"0,40","0,23","0,47", 
2/10/2021,4,5,"0,29","0,24","0,40", 
2/10/2021,4,6,"0,58","0,57","0,78",1
2/10/2021,4,7,"0,07","0,02","0,35", 
2/10/2021,4,8,"0,00","0,00","0,00", 
2/10/2021,4,9,"0,00","0,00","0,00", 
2/10/2021,4,10,"0,00","0,00","0,00", 
2/10/2021,4,11,"0,62","0,75","0,83", 
2/10/2021,4,12,"0,00","0,00","0,00", 
2/10/2021,4,13,"0,00","0,00","0,00", 
2/10/2021,4,14,"0,00","0,00","0,00", 
2/10/2021,4,15,"0,00","0,00","0,00", 
2/10/2021,4,16,"0,00","0,00","0,00", 
2/17/2021,1,1,"0,55","0,36","0,58",1
2/17/2021,1,2,"0,57","0,40","0,60", 
2/17/2021,1,3,"0,46","0,36","0,56", 
2/17/2021,1,4,"0,55","0,50","0,60", 
2/17/2021,1,5,"0,60","0,62","0,66", 
2/17/2021,1,6,"0,58","0,42","0,63", 
2/17/2021,1,7,"0,32","0,30","0,59", 
2/17/2021,1,8,"0,19","0,17","0,44", 
2/17/2021,1,9,"0,06","0,17","0,29", 
2/17/2021,1,10,"0,06","0,01","0,30", 
2/17/2021,1,11,"0,00","0,00","0,00", 
2/17/2021,1,12,"0,00","0,00","0,00", 
2/17/2021,1,13,"0,00","0,00","0,00", 
2/17/2021,1,14,"0,00","0,00","0,00", 
2/17/2021,1,15,"0,00","0,00","0,00", 
2/17/2021,1,16,"0,00","0,00","0,00", 
2/17/2021,2,1,"0,00","0,00","0,00", 
2/17/2021,2,2,"0,43","0,31","0,50", 
2/17/2021,2,3,"0,13","0,04","0,21", 
2/17/2021,2,4,"0,09","0,11","0,21", 
2/17/2021,2,5,"0,09","0,03","0,21", 
2/17/2021,2,6,"0,00","0,00","0,00", 
2/17/2021,2,7,"0,30","0,21","0,49", 
2/17/2021,2,8,"0,42","0,31","0,65",1
2/17/2021,2,9,"0,37","0,25","0,63", 
2/17/2021,2,10,"0,72","0,83","0,97", 
2/17/2021,2,11,"0,00","0,00","0,00", 
2/17/2021,2,12,"0,00","0,00","0,00", 
2/17/2021,2,13,"0,00","0,00","0,00", 
2/17/2021,2,14,"0,00","0,00","0,00", 
2/17/2021,2,15,"0,00","0,00","0,00", 
2/17/2021,2,16,"0,00","0,00","0,00", 
2/17/2021,3,1,"0,25","0,15","0,38", 
2/17/2021,3,2,"0,00","0,00","0,00", 
2/17/2021,3,3,"0,26","0,16","0,20", 
2/17/2021,3,4,"0,53","0,60","0,66", 
2/17/2021,3,5,"0,22","0,17","0,33", 
2/17/2021,3,6,"0,20","0,34","0,44", 
2/17/2021,3,7,"0,42","0,49","0,70", 
2/17/2021,3,8,"0,29","0,48","0,63",1
2/17/2021,3,9,"0,19","0,16","0,49", 
2/17/2021,3,10,"0,00","0,00","0,00", 
2/17/2021,3,11,"0,00","0,00","0,00", 
2/17/2021,3,12,"0,00","0,00","0,00", 
2/17/2021,3,13,"0,00","0,00","0,00", 
2/17/2021,3,14,"0,00","0,00","0,00", 
2/17/2021,3,15,"0,00","0,00","0,00", 
2/17/2021,3,16,"0,00","0,00","0,00", 
2/17/2021,4,1,"0,40","0,20","0,49", 
2/17/2021,4,2,"0,00","0,00","0,00", 
2/17/2021,4,3,"0,51","0,34","0,49", 
2/17/2021,4,4,"0,59","0,50","0,68",1
2/17/2021,4,5,"0,62","0,30","0,75", 
2/17/2021,4,6,"0,35","0,26","0,46", 
2/17/2021,4,7,"0,54","0,34","0,71", 
2/17/2021,4,8,"0,60","0,63","0,87", 
2/17/2021,4,9,"0,35","0,19","0,56", 
2/17/2021,4,10,"0,57","0,59","0,77", 
2/17/2021,4,11,"0,00","0,00","0,00", 
2/17/2021,4,12,"0,00","0,00","0,00", 
2/17/2021,4,13,"0,00","0,00","0,00", 
2/17/2021,4,14,"0,00","0,00","0,00", 
2/17/2021,4,15,"0,00","0,00","0,00", 
2/17/2021,4,16,"0,00","0,00","0,00", 
2/24/2021,1,1,"0,31","0,21","0,40", 
2/24/2021,1,2,"0,00","0,00","0,00", 
2/24/2021,1,3,"0,57","0,48","0,57",1
2/24/2021,1,4,"0,00","0,00","0,00", 
2/24/2021,1,5,"0,29","0,23","0,39", 
2/24/2021,1,6,"0,00","0,00","0,00", 
2/24/2021,1,7,"0,00","0,00","0,00", 
2/24/2021,1,8,"0,47","0,45","0,72", 
2/24/2021,1,9,"0,50","0,42","0,72", 
2/24/2021,1,10,"0,06","0,01","0,30", 
2/24/2021,1,11,"0,45","0,37","0,61", 
2/24/2021,1,12,"0,00","0,00","0,00", 
2/24/2021,1,13,"0,00","0,00","0,00", 
2/24/2021,1,14,"0,00","0,00","0,00", 
2/24/2021,1,15,"0,00","0,00","0,00", 
2/24/2021,1,16,"0,00","0,00","0,00", 
2/24/2021,2,1,"0,11","0,03","0,22", 
2/24/2021,2,2,"0,12","0,07","0,27", 
2/24/2021,2,3,"0,54","0,34","0,50", 
2/24/2021,2,4,"0,29","0,23","0,40", 
2/24/2021,2,5,"0,00","0,00","0,00", 
2/24/2021,2,6,"0,28","0,04","0,42", 
2/24/2021,2,7,"0,00","0,00","0,00", 
2/24/2021,2,8,"1,00","1,05","1,22", 
2/24/2021,2,9,"0,47","0,33","0,74", 
2/24/2021,2,10,"0,46","0,20","0,58", 
2/24/2021,2,11,"0,00","0,00","0,00", 
2/24/2021,2,12,"0,63","0,50","0,79",1
2/24/2021,2,13,"0,00","0,00","0,00", 
2/24/2021,2,14,"0,00","0,00","0,00", 
2/24/2021,2,15,"0,00","0,00","0,00", 
2/24/2021,2,16,"0,00","0,00","0,00", 
2/24/2021,3,1,"0,53","0,29","0,59", 
2/24/2021,3,2,"0,42","0,29","0,53", 
2/24/2021,3,3,"0,57","0,55","0,80", 
2/24/2021,3,4,"0,00","0,00","0,00", 
2/24/2021,3,5,"0,59","0,60","0,70", 
2/24/2021,3,6,"0,00","0,00","0,00", 
2/24/2021,3,7,"0,00","0,00","0,00", 
2/24/2021,3,8,"0,24","0,44","0,50",1
2/24/2021,3,9,"0,24","0,44","0,47", 
2/24/2021,3,10,"0,57","0,79","0,87", 
2/24/2021,3,11,"0,34","0,34","0,34", 
2/24/2021,3,12,"0,00","0,00","0,00", 
2/24/2021,3,13,"0,00","0,00","0,00", 
2/24/2021,3,14,"0,00","0,00","0,00", 
2/24/2021,3,15,"0,00","0,00","0,00", 
2/24/2021,3,16,"0,00","0,00","0,00", 
2/24/2021,4,1,"0,00","0,00","0,00", 
2/24/2021,4,2,"0,66","0,52","0,72", 
2/24/2021,4,3,"0,67","0,54","0,68", 
2/24/2021,4,4,"0,61","0,60","0,68",1
2/24/2021,4,5,"0,09","0,03","0,24", 
2/24/2021,4,6,"0,27","0,24","0,60", 
2/24/2021,4,7,"0,48","0,47","0,69", 
2/24/2021,4,8,"0,47","0,36","0,61", 
2/24/2021,4,9,"0,25","0,35","0,48", 
2/24/2021,4,10,"0,47","0,23","0,59", 
2/24/2021,4,11,"0,00","0,00","0,00", 
2/24/2021,4,12,"0,00","0,00","0,00", 
2/24/2021,4,13,"0,00","0,00","0,00", 
2/24/2021,4,14,"0,00","0,00","0,00", 
2/24/2021,4,15,"0,00","0,00","0,00", 
2/24/2021,4,16,"0,00","0,00","0,00", 
3/3/2021,1,1,"0,46","0,23","0,56", 
3/3/2021,1,2,"0,56","0,59","0,65",1
3/3/2021,1,3,"0,33","0,20","0,37", 
3/3/2021,1,4,"0,44","0,23","0,59", 
3/3/2021,1,5,"0,54","0,39","0,61", 
3/3/2021,1,6,"0,22","0,01","0,48", 
3/3/2021,1,7,"0,54","0,35","0,78", 
3/3/2021,1,8,"0,56","0,37","0,77", 
3/3/2021,1,9,"0,51","0,27","0,62", 
3/3/2021,1,10,"0,40","0,24","0,67", 
3/3/2021,1,11,"0,00","0,00","0,00", 
3/3/2021,1,12,"0,00","0,00","0,00", 
3/3/2021,1,13,"0,00","0,00","0,00", 
3/3/2021,1,14,"0,00","0,00","0,00", 
3/3/2021,1,15,"0,00","0,00","0,00", 
3/3/2021,1,16,"0,00","0,00","0,00", 
3/3/2021,2,1,"0,33","0,28","0,44", 
3/3/2021,2,2,"0,43","0,31","0,43", 
3/3/2021,2,3,"0,00","0,00","0,00", 
3/3/2021,2,4,"0,40","0,24","0,42", 
3/3/2021,2,5,"0,41","0,32","0,49", 
3/3/2021,2,6,"0,07","0,01","0,33", 
3/3/2021,2,7,"0,41","0,30","0,58", 
3/3/2021,2,8,"0,58","0,63","0,78",1
3/3/2021,2,9,"0,00","0,00","0,00", 
3/3/2021,2,10,"0,27","0,27","0,50", 
3/3/2021,2,11,"0,00","0,00","0,00", 
3/3/2021,2,12,"0,27","0,25","0,46", 
3/3/2021,2,13,"0,00","0,00","0,00", 
3/3/2021,2,14,"0,00","0,00","0,00", 
3/3/2021,2,15,"0,22","0,31","0,38", 
3/3/2021,2,16,"0,00","0,00","0,00", 
3/3/2021,3,1,"0,45","0,23","0,55", 
3/3/2021,3,2,"0,56","0,58","0,67",1
3/3/2021,3,3,"0,66","0,74","0,78", 
3/3/2021,3,4,"0,31","0,39","0,43", 
3/3/2021,3,5,"0,53","0,39","0,62", 
3/3/2021,3,6,"0,28","0,22","0,60", 
3/3/2021,3,7,"0,60","0,59","0,81", 
3/3/2021,3,8,"0,50","0,38","0,67", 
3/3/2021,3,9,"0,39","0,24","0,39", 
3/3/2021,3,10,"0,00","0,00","0,00", 
3/3/2021,3,11,"0,39","0,23","0,39", 
3/3/2021,3,12,"0,00","0,00","0,00", 
3/3/2021,3,13,"0,00","0,00","0,00", 
3/3/2021,3,14,"0,00","0,00","0,00", 
3/3/2021,3,15,"0,00","0,00","0,00", 
3/3/2021,3,16,"0,00","0,00","0,00", 
3/3/2021,4,1,"0,76","0,89","0,79", 
3/3/2021,4,2,"0,44","0,32","0,42",1
3/3/2021,4,3,"0,34","0,25","0,42", 
3/3/2021,4,4,"0,40","0,24","0,46", 
3/3/2021,4,5,"0,53","0,48","0,57", 
3/3/2021,4,6,"0,38","0,26","0,59", 
3/3/2021,4,7,"0,07","0,02","0,31", 
3/3/2021,4,8,"0,06","0,01","0,27", 
3/3/2021,4,9,"0,27","0,32","0,54", 
3/3/2021,4,10,"0,27","0,22","0,51", 
3/3/2021,4,11,"0,05","0,01","0,34", 
3/3/2021,4,12,"0,00","0,00","0,00", 
3/3/2021,4,13,"0,00","0,00","0,00", 
3/3/2021,4,14,"0,00","0,00","0,00", 
3/3/2021,4,15,"0,00","0,00","0,00", 
3/3/2021,4,16,"0,00","0,00","0,00", 
3/17/2021,1,1,"0,00","0,58","0,45", 
3/17/2021,1,2,"0,38","0,22","0,41",1
3/17/2021,1,3,"0,44","0,35","0,52", 
3/17/2021,1,4,"0,09","0,54","0,53", 
3/17/2021,1,5,"1,14","0,25","0,45", 
3/17/2021,1,6,"0,00","0,00","0,00", 
3/17/2021,1,7,"0,20","0,00","0,00", 
3/17/2021,1,8,"0,00","0,00","0,00", 
3/17/2021,1,9,"0,00","0,23","0,57", 
3/17/2021,1,10,"0,32","0,16","0,49", 
3/17/2021,1,11,"0,00","0,14","0,55", 
3/17/2021,1,12,"0,19","0,00","0,00", 
3/17/2021,1,13,"0,00","0,31","0,38", 
3/17/2021,1,14,"0,00","0,00","0,00", 
3/17/2021,1,15,"0,00","0,00","0,00", 
3/17/2021,1,16,"0,00","0,00","0,00", 
3/17/2021,2,1,"0,62","0,58","0,45", 
3/17/2021,2,2,"0,46","0,22","0,41", 
3/17/2021,2,3,"0,66","0,35","0,52", 
3/17/2021,2,4,"0,93","0,54","0,53", 
3/17/2021,2,5,"0,52","0,25","0,45", 
3/17/2021,2,6,"0,00","0,00","0,00", 
3/17/2021,2,7,"0,00","0,00","0,00", 
3/17/2021,2,8,"0,00","0,00","0,00",1
3/17/2021,2,9,"0,46","0,23","0,57", 
3/17/2021,2,10,"0,40","0,16","0,49", 
3/17/2021,2,11,"0,18","0,14","0,55", 
3/17/2021,2,12,"0,00","0,00","0,00", 
3/17/2021,2,13,"0,14","0,31","0,38", 
3/17/2021,2,14,"0,00","0,00","0,00", 
3/17/2021,2,15,"0,00","0,00","0,00", 
3/17/2021,2,16,"0,00","0,00","0,00", 
3/17/2021,3,1,"0,97","0,67","0,62", 
3/17/2021,3,2,"0,65","0,49","0,57",1
3/17/2021,3,3,"0,55","0,24","0,53", 
3/17/2021,3,4,"0,00","0,00","0,00", 
3/17/2021,3,5,"0,00","0,00","0,00", 
3/17/2021,3,6,"0,23","0,04","0,39", 
3/17/2021,3,7,"0,20","0,15","0,62", 
3/17/2021,3,8,"0,38","0,18","0,60", 
3/17/2021,3,9,"0,38","0,21","0,38", 
3/17/2021,3,10,"0,19","0,14","0,34", 
3/17/2021,3,11,"0,18","0,19","0,42", 
3/17/2021,3,12,"0,00","0,00","0,00", 
3/17/2021,3,13,"0,00","0,00","0,00", 
3/17/2021,3,14,"0,00","0,00","0,00", 
3/17/2021,3,15,"0,00","0,00","0,00", 
3/17/2021,3,16,"0,00","0,00","0,00", 
3/17/2021,4,1,"0,00","0,00","0,00", 
3/17/2021,4,2,"0,48","0,43","0,42",1
3/17/2021,4,3,"0,62","0,32","0,47", 
3/17/2021,4,4,"0,41","0,18","0,42", 
3/17/2021,4,5,"0,22","0,16","0,44", 
3/17/2021,4,6,"0,95","0,64","0,65", 
3/17/2021,4,7,"0,60","0,54","0,54", 
3/17/2021,4,8,"0,19","0,17","0,47", 
3/17/2021,4,9,"0,00","0,00","0,00", 
3/17/2021,4,10,"0,19","0,16","0,53", 
3/17/2021,4,11,"0,18","0,14","0,47", 
3/17/2021,4,12,"0,22","0,21","0,55", 
3/17/2021,4,13,"0,00","0,00","0,00", 
3/17/2021,4,14,"0,00","0,00","0,00", 
3/17/2021,4,15,"0,00","0,00","0,00", 
3/17/2021,4,16,"0,00","0,00","0,00", 
3/24/2021,1,1,"0,59","0,24","0,69", 
3/24/2021,1,2,"0,25","0,20","0,62",1
3/24/2021,1,3,"0,00","0,00","0,00", 
3/24/2021,1,4,"0,00","0,00","0,00", 
3/24/2021,1,5,"0,00","0,00","0,00", 
3/24/2021,1,6,"0,73","0,37","0,91", 
3/24/2021,1,7,"0,51","0,28","0,66", 
3/24/2021,1,8,"0,00","0,00","0,00", 
3/24/2021,1,9,"0,47","0,25","0,66", 
3/24/2021,1,10,"0,19","0,16","0,67", 
3/24/2021,1,11,"0,05","0,01","0,46", 
3/24/2021,1,12,"0,05","0,09","0,44", 
3/24/2021,1,13,"0,00","0,00","0,00", 
3/24/2021,1,14,"0,00","0,00","0,00", 
3/24/2021,1,15,"0,00","0,00","0,00", 
3/24/2021,1,16,"0,00","0,00","0,00", 
3/24/2021,2,1,"0,00","0,00","0,00",1
3/24/2021,2,2,"0,68","0,24","0,65", 
3/24/2021,2,3,"0,59","0,31","0,57", 
3/24/2021,2,4,"0,00","0,00","0,00", 
3/24/2021,2,5,"0,22","0,16","0,67", 
3/24/2021,2,6,"0,00","0,00","0,00", 
3/24/2021,2,7,"0,20","0,18","0,64", 
3/24/2021,2,8,"0,60","0,28","0,74", 
3/24/2021,2,9,"0,00","0,00","0,00", 
3/24/2021,2,10,"0,94","0,56","0,88", 
3/24/2021,2,11,"0,00","0,00","0,00", 
3/24/2021,2,12,"0,18","0,16","0,56", 
3/24/2021,2,13,"0,65","0,95","0,68", 
3/24/2021,2,14,"0,15","0,22","0,55", 
3/24/2021,2,15,"0,00","0,00","0,00", 
3/24/2021,2,16,"0,00","0,00","0,00", 
3/24/2021,3,1,"0,58","0,18","0,55", 
3/24/2021,3,2,"1,23","0,66","0,91", 
3/24/2021,3,3,"0,63","0,28","0,65", 
3/24/2021,3,4,"0,09","0,13","0,43", 
3/24/2021,3,5,"1,02","0,54","0,95", 
3/24/2021,3,6,"0,00","0,00","0,00", 
3/24/2021,3,7,"0,00","0,00","0,00", 
3/24/2021,3,8,"0,46","0,31","0,69",1
3/24/2021,3,9,"0,58","0,28","0,69", 
3/24/2021,3,10,"0,19","0,19","0,58", 
3/24/2021,3,11,"0,18","0,14","0,55", 
3/24/2021,3,12,"0,00","0,00","0,00", 
3/24/2021,3,13,"0,00","0,00","0,00", 
3/24/2021,3,14,"0,00","0,00","0,00", 
3/24/2021,3,15,"0,00","0,00","0,00", 
3/24/2021,3,16,"0,00","0,00","0,00", 
3/24/2021,4,1,"0,24","0,14","0,52", 
3/24/2021,4,2,"0,25","0,20","0,56", 
3/24/2021,4,3,"0,25","0,29","0,61", 
3/24/2021,4,4,"0,49","0,02","0,55",1
3/24/2021,4,5,"0,70","0,36","0,79", 
3/24/2021,4,6,"0,51","0,29","0,72", 
3/24/2021,4,7,"0,47","0,25","0,67", 
3/24/2021,4,8,"0,00","0,00","0,00", 
3/24/2021,4,9,"0,00","0,00","0,00", 
3/24/2021,4,10,"0,49","0,17","0,52", 
3/24/2021,4,11,"0,59","0,17","0,58", 
3/24/2021,4,12,"0,25","0,27","0,56", 
3/24/2021,4,13,"0,14","0,24","0,54", 
3/24/2021,4,14,"0,00","0,00","0,00", 
3/24/2021,4,15,"0,00","0,00","0,00", 
3/24/2021,4,16,"0,13","0,22","0,49", 
3/25/2021,1,1,"0,82","0,34","0,73", 
3/25/2021,1,2,"0,00","0,00","0,00", 
3/25/2021,1,3,"0,27","0,32","0,63", 
3/25/2021,1,4,"0,00","0,00","0,00", 
3/25/2021,1,5,"0,21","0,15","0,54", 
3/25/2021,1,6,"0,52","0,18","0,69",1
3/25/2021,1,7,"0,60","0,26","0,80", 
3/25/2021,1,8,"0,58","0,20","0,83", 
3/25/2021,1,9,"0,47","0,18","0,73", 
3/25/2021,1,10,"0,98","0,63","0,95", 
3/25/2021,1,11,"1,05","0,63","0,89", 
3/25/2021,1,12,"0,00","0,00","0,00", 
3/25/2021,1,13,"0,00","0,00","0,00", 
3/25/2021,1,14,"0,00","0,00","0,00", 
3/25/2021,1,15,"0,00","0,00","0,00", 
3/25/2021,1,16,"0,00","0,00","0,00", 
3/25/2021,2,1,"0,00","0,00","0,00", 
3/25/2021,2,2,"0,00","0,00","0,00", 
3/25/2021,2,3,"1,10","0,65","0,78", 
3/25/2021,2,4,"0,54","0,17","0,53", 
3/25/2021,2,5,"0,65","0,24","0,67", 
3/25/2021,2,6,"0,20","0,13","0,63", 
3/25/2021,2,7,"0,19","0,20","0,65", 
3/25/2021,2,8,"0,46","0,17","0,61", 
3/25/2021,2,9,"0,00","0,00","0,00", 
3/25/2021,2,10,"0,91","0,57","0,85",1
3/25/2021,2,11,"0,18","0,14","0,69", 
3/25/2021,2,12,"0,00","0,00","0,00", 
3/25/2021,2,13,"0,00","0,00","0,00", 
3/25/2021,2,14,"0,00","0,00","0,00", 
3/25/2021,2,15,"0,00","0,00","0,00", 
3/25/2021,2,16,"0,00","0,00","0,00", 
3/25/2021,3,1,"0,68","0,20","0,59", 
3/25/2021,3,2,"0,74","0,49","0,78",1
3/25/2021,3,3,"0,70","0,52","0,94", 
3/25/2021,3,4,"0,53","0,04","0,57", 
3/25/2021,3,5,"0,09","0,18","0,60", 
3/25/2021,3,6,"0,38","0,26","0,76", 
3/25/2021,3,7,"0,37","0,28","0,68", 
3/25/2021,3,8,"0,00","0,00","0,00", 
3/25/2021,3,9,"0,00","0,00","0,00", 
3/25/2021,3,10,"0,00","0,00","0,00", 
3/25/2021,3,11,"0,00","0,00","0,00", 
3/25/2021,3,12,"0,00","0,00","0,00", 
3/25/2021,3,13,"0,00","0,00","0,00", 
3/25/2021,3,14,"0,00","0,00","0,00", 
3/25/2021,3,15,"0,00","0,00","0,00", 
3/25/2021,3,16,"0,00","0,00","0,00", 
3/25/2021,4,1,"0,72","0,21","0,81", 
3/25/2021,4,2,"0,00","0,00","0,00", 
3/25/2021,4,3,"0,00","0,00","0,00", 
3/25/2021,4,4,"0,00","0,00","0,00", 
3/25/2021,4,5,"0,64","0,27","0,80", 
3/25/2021,4,6,"0,58","0,26","0,74", 
3/25/2021,4,7,"0,57","0,29","0,81", 
3/25/2021,4,8,"0,00","0,00","0,00", 
3/25/2021,4,9,"0,68","0,27","0,67", 
3/25/2021,4,10,"0,00","0,00","0,00", 
3/25/2021,4,11,"0,59","0,18","0,75",1
3/25/2021,4,12,"0,29","0,18","0,58", 
3/25/2021,4,13,"0,00","0,00","0,00", 
3/25/2021,4,14,"0,00","0,00","0,00", 
3/25/2021,4,15,"0,00","0,00","0,00", 
3/25/2021,4,16,"0,00","0,00","0,00", 
3/25/2021,1,1,"0,60","0,21","0,54", 
3/25/2021,5,2,"0,00","0,00","0,00", 
3/25/2021,5,3,"0,25","0,29","0,50", 
3/25/2021,5,4,"0,22","0,16","0,54", 
3/25/2021,5,5,"0,57","0,31","0,54",1
3/25/2021,5,6,"0,51","0,17","0,79", 
3/25/2021,5,7,"0,19","0,17","0,60", 
3/25/2021,5,8,"0,00","0,00","0,00", 
3/25/2021,5,9,"0,00","0,00","0,00", 
3/25/2021,5,10,"0,19","0,16","0,59", 
